PROJECT_ID,PROJECT_NAME,PROJECT_CUSTOMER,PROJECT_VERTICAL,PROJECT_EXECUTION_UNIT,PROJECT_TYPE,PROJECT_STATUS,PROJECT_MANAGER_ID,PROJECT_MANAGER_NAME,ASDM_NUMBER,ASDM_NAME,PM_STATUS,BILLING_CYCLE_START_DATE,BILLING_CYCLE_END_DATE,Vertical,Unit,Commercial Model
PID_663,PRJ_663,CUST_43,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_48,Project_Manager_48,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_05
PID_664,PRJ_664,CUST_111,PRJ_Vert_04,PRJ_Exec_38,Standard Billable,Active,PM_136,Project_Manager_136,ASDM_78,Account_Service_Delivery_Manager_77,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_665,PRJ_665,CUST_132,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_158,Project_Manager_158,ASDM_87,Account_Service_Delivery_Manager_86,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_666,PRJ_666,CUST_258,PRJ_Vert_01,PRJ_Exec_17,Standard Billable,Active,PM_151,Project_Manager_151,ASDM_31,Account_Service_Delivery_Manager_31,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_02,Commercial_Model_02
PID_667,PRJ_667,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_188,Project_Manager_188,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_668,PRJ_668,CUST_231,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_322,Project_Manager_322,ASDM_52,Account_Service_Delivery_Manager_52,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_669,PRJ_669,CUST_220,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_300,Project_Manager_300,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_670,PRJ_670,CUST_143,PRJ_Vert_04,PRJ_Exec_13,Standard Billable,Active,PM_282,Project_Manager_282,ASDM_23,Account_Service_Delivery_Manager_23,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_02,Commercial_Model_03
PID_672,PRJ_672,CUST_71,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_362,Project_Manager_362,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_673,PRJ_673,CUST_38,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_42,Project_Manager_42,ASDM_40,Account_Service_Delivery_Manager_40,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_1142,PRJ_1142,CUST_44,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_01,Project_Manager_01,ASDM_43,Account_Service_Delivery_Manager_43,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_674,PRJ_674,CUST_260,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_96,Project_Manager_96,ASDM_02,Account_Service_Delivery_Manager_02,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_675,PRJ_675,CUST_168,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_288,Project_Manager_288,ASDM_08,Account_Service_Delivery_Manager_08,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_02
PID_1502,PRJ_1502,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_281,Project_Manager_281,ASDM_27,Account_Service_Delivery_Manager_27,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_676,PRJ_676,CUST_261,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_268,Project_Manager_268,ASDM_74,Account_Service_Delivery_Manager_73,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_677,PRJ_677,CUST_12,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_678,PRJ_678,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_74,Project_Manager_74,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_679,PRJ_679,CUST_262,PRJ_Vert_07,PRJ_Exec_39,Standard Billable,Active,PM_68,Project_Manager_68,ASDM_16,Account_Service_Delivery_Manager_16,Confirmed,01-03-2026,31-03-2026,Vertical_07,Unit_01,Commercial_Model_04
PID_1226,PRJ_1226,CUST_346,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_527,Project_Manager_527,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_680,PRJ_680,CUST_104,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_127,Project_Manager_127,ASDM_76,Account_Service_Delivery_Manager_75,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_681,PRJ_681,CUST_197,PRJ_Vert_08,PRJ_Exec_36,Standard Billable,Active,PM_255,Project_Manager_255,ASDM_67,Account_Service_Delivery_Manager_66,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_04
PID_682,PRJ_682,CUST_01,PRJ_Vert_01,PRJ_Exec_31,Standard Billable,Active,PM_01,Project_Manager_01,ASDM_01,Account_Service_Delivery_Manager_01,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_684,PRJ_684,CUST_26,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_26,Project_Manager_26,ASDM_26,Account_Service_Delivery_Manager_26,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_685,PRJ_685,CUST_67,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_78,Project_Manager_78,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_687,PRJ_687,CUST_67,PRJ_Vert_02,PRJ_Exec_46,Standard Billable,Active,PM_253,Project_Manager_253,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_688,PRJ_688,CUST_92,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_109,Project_Manager_109,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_689,PRJ_689,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_691,PRJ_691,CUST_264,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_01,Project_Manager_01,ASDM_01,Account_Service_Delivery_Manager_01,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_692,PRJ_692,CUST_111,PRJ_Vert_04,PRJ_Exec_04,Standard Billable,Active,PM_136,Project_Manager_136,ASDM_78,Account_Service_Delivery_Manager_77,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_694,PRJ_694,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_695,PRJ_695,CUST_144,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_177,Project_Manager_177,ASDM_42,Account_Service_Delivery_Manager_42,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_05
PID_696,PRJ_696,CUST_33,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_365,Project_Manager_365,ASDM_34,Account_Service_Delivery_Manager_34,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_697,PRJ_697,CUST_31,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_33,Project_Manager_33,ASDM_73,Account_Service_Delivery_Manager_72,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_698,PRJ_698,CUST_265,PRJ_Vert_01,PRJ_Exec_20,Standard Billable,Active,PM_70,Project_Manager_70,ASDM_57,Account_Service_Delivery_Manager_57,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_699,PRJ_699,CUST_266,PRJ_Vert_01,PRJ_Exec_26,Standard Billable,Active,PM_366,Project_Manager_366,ASDM_31,Account_Service_Delivery_Manager_31,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_02,Commercial_Model_02
PID_700,PRJ_700,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_702,PRJ_702,CUST_89,PRJ_Vert_03,PRJ_Exec_16,Standard Billable,Active,PM_105,Project_Manager_105,ASDM_70,Account_Service_Delivery_Manager_69,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_197,PRJ_197,CUST_68,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_122,Project_Manager_122,ASDM_11,Account_Service_Delivery_Manager_11,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_703,PRJ_703,CUST_31,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_33,Project_Manager_33,ASDM_73,Account_Service_Delivery_Manager_72,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_704,PRJ_704,CUST_32,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_367,Project_Manager_367,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_705,PRJ_705,CUST_267,PRJ_Vert_04,PRJ_Exec_40,Standard Billable,Active,PM_368,Project_Manager_368,ASDM_80,Account_Service_Delivery_Manager_79,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_706,PRJ_706,CUST_30,PRJ_Vert_01,PRJ_Exec_47,Standard Billable,Active,PM_32,Project_Manager_32,ASDM_31,Account_Service_Delivery_Manager_31,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_707,PRJ_707,CUST_42,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_79,Project_Manager_79,ASDM_42,Account_Service_Delivery_Manager_42,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_708,PRJ_708,CUST_268,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_264,Project_Manager_264,ASDM_103,Account_Service_Delivery_Manager_102,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_709,PRJ_709,CUST_38,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_42,Project_Manager_42,ASDM_40,Account_Service_Delivery_Manager_40,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_710,PRJ_710,CUST_191,PRJ_Vert_04,PRJ_Exec_26,Standard Billable,Active,PM_369,Project_Manager_369,ASDM_125,Account_Service_Delivery_Manager_124,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_02,Commercial_Model_01
PID_711,PRJ_711,CUST_249,PRJ_Vert_06,PRJ_Exec_05,Standard Billable,Active,PM_370,Project_Manager_370,ASDM_49,Account_Service_Delivery_Manager_49,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_712,PRJ_712,CUST_159,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_202,Project_Manager_202,ASDM_30,Account_Service_Delivery_Manager_30,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_713,PRJ_713,CUST_83,PRJ_Vert_01,PRJ_Exec_22,Standard Billable,Active,PM_95,Project_Manager_95,ASDM_65,Account_Service_Delivery_Manager_64,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_714,PRJ_714,CUST_01,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_01,Project_Manager_01,ASDM_01,Account_Service_Delivery_Manager_01,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_715,PRJ_715,CUST_62,PRJ_Vert_06,PRJ_Exec_32,Standard Billable,Active,PM_69,Project_Manager_69,ASDM_56,Account_Service_Delivery_Manager_56,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_845,PRJ_845,CUST_03,PRJ_Vert_03,PRJ_Exec_03,Customer Non Billable,Active,PM_03,Project_Manager_03,ASDM_131,Account_Service_Delivery_Manager_130,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_05
PID_68,PRJ_68,CUST_53,PRJ_Vert_06,PRJ_Exec_16,Standard Billable,Active,PM_58,Project_Manager_58,ASDM_49,Account_Service_Delivery_Manager_49,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_716,PRJ_716,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_371,Project_Manager_371,ASDM_27,Account_Service_Delivery_Manager_27,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_717,PRJ_717,CUST_47,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_165,Project_Manager_165,ASDM_45,Account_Service_Delivery_Manager_45,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_718,PRJ_718,CUST_269,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_372,Project_Manager_372,ASDM_84,Account_Service_Delivery_Manager_83,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_720,PRJ_720,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_153,Project_Manager_153,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_721,PRJ_721,CUST_176,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_374,Project_Manager_374,ASDM_02,Account_Service_Delivery_Manager_02,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_722,PRJ_722,CUST_02,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_02,Project_Manager_02,ASDM_02,Account_Service_Delivery_Manager_02,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_723,PRJ_723,CUST_196,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_254,Project_Manager_254,ASDM_81,Account_Service_Delivery_Manager_80,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_1275,PRJ_1275,CUST_05,PRJ_Vert_01,PRJ_Exec_17,Standard Billable,Active,PM_151,Project_Manager_151,ASDM_83,Account_Service_Delivery_Manager_82,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_02,Commercial_Model_02
PID_724,PRJ_724,CUST_132,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_158,Project_Manager_158,ASDM_87,Account_Service_Delivery_Manager_86,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_726,PRJ_726,CUST_134,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_376,Project_Manager_376,ASDM_88,Account_Service_Delivery_Manager_87,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_728,PRJ_728,CUST_134,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_160,Project_Manager_160,ASDM_88,Account_Service_Delivery_Manager_87,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_729,PRJ_729,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_377,Project_Manager_377,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_730,PRJ_730,CUST_67,PRJ_Vert_02,PRJ_Exec_46,Standard Billable,Active,PM_124,Project_Manager_124,ASDM_59,Account_Service_Delivery_Manager_58,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_731,PRJ_731,CUST_201,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_268,Project_Manager_268,ASDM_74,Account_Service_Delivery_Manager_73,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_564,PRJ_564,CUST_272,PRJ_Vert_05,PRJ_Exec_37,Standard Billable,Active,PM_329,Project_Manager_329,ASDM_75,Account_Service_Delivery_Manager_74,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_01
PID_732,PRJ_732,CUST_43,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_48,Project_Manager_48,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_733,PRJ_733,CUST_52,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_378,Project_Manager_378,ASDM_121,Account_Service_Delivery_Manager_120,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_734,PRJ_734,CUST_13,PRJ_Vert_06,PRJ_Exec_11,Standard Billable,Active,PM_379,Project_Manager_379,ASDM_13,Account_Service_Delivery_Manager_13,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_05
PID_735,PRJ_735,CUST_132,PRJ_Vert_01,PRJ_Exec_35,Standard Billable,Active,PM_158,Project_Manager_158,ASDM_87,Account_Service_Delivery_Manager_86,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1793,PRJ_1793,CUST_121,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_146,Project_Manager_146,ASDM_81,Account_Service_Delivery_Manager_80,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_736,PRJ_736,CUST_273,PRJ_Vert_07,PRJ_Exec_39,Standard Billable,Active,PM_143,Project_Manager_143,ASDM_72,Account_Service_Delivery_Manager_71,Confirmed,01-03-2026,31-03-2026,Vertical_07,Unit_01,Commercial_Model_04
PID_737,PRJ_737,CUST_215,PRJ_Vert_05,PRJ_Exec_30,Standard Billable,Active,PM_219,Project_Manager_219,ASDM_98,Account_Service_Delivery_Manager_97,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_02,Commercial_Model_02
PID_1302,PRJ_1302,CUST_153,PRJ_Vert_04,PRJ_Exec_05,Standard Billable,Active,PM_298,Project_Manager_298,ASDM_53,Account_Service_Delivery_Manager_53,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_738,PRJ_738,CUST_52,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_380,Project_Manager_380,ASDM_121,Account_Service_Delivery_Manager_120,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_739,PRJ_739,CUST_274,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_381,Project_Manager_381,ASDM_69,Account_Service_Delivery_Manager_68,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_740,PRJ_740,CUST_202,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_382,Project_Manager_382,ASDM_76,Account_Service_Delivery_Manager_75,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_05,PRJ_05,CUST_05,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_05,Project_Manager_05,ASDM_05,Account_Service_Delivery_Manager_05,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_741,PRJ_741,CUST_03,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_03,Project_Manager_03,ASDM_03,Account_Service_Delivery_Manager_03,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_244,PRJ_244,CUST_27,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_174,Project_Manager_174,ASDM_27,Account_Service_Delivery_Manager_27,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_742,PRJ_742,CUST_42,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_383,Project_Manager_383,ASDM_42,Account_Service_Delivery_Manager_42,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_743,PRJ_743,CUST_179,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_227,Project_Manager_227,ASDM_102,Account_Service_Delivery_Manager_101,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_744,PRJ_744,CUST_275,PRJ_Vert_05,PRJ_Exec_30,Standard Billable,Active,PM_63,Project_Manager_63,ASDM_51,Account_Service_Delivery_Manager_51,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_02,Commercial_Model_02
PID_746,PRJ_746,CUST_38,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_42,Project_Manager_42,ASDM_40,Account_Service_Delivery_Manager_40,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_747,PRJ_747,CUST_276,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_384,Project_Manager_384,ASDM_42,Account_Service_Delivery_Manager_42,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_05
PID_748,PRJ_748,CUST_83,PRJ_Vert_01,PRJ_Exec_22,Standard Billable,Active,PM_95,Project_Manager_95,ASDM_65,Account_Service_Delivery_Manager_64,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_485,PRJ_485,CUST_52,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_287,Project_Manager_287,ASDM_121,Account_Service_Delivery_Manager_120,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_749,PRJ_749,CUST_229,PRJ_Vert_04,PRJ_Exec_34,Standard Billable,Active,PM_385,Project_Manager_385,ASDM_120,Account_Service_Delivery_Manager_119,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_752,PRJ_752,CUST_62,PRJ_Vert_06,PRJ_Exec_32,Standard Billable,Active,PM_139,Project_Manager_139,ASDM_56,Account_Service_Delivery_Manager_56,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_753,PRJ_753,CUST_03,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_03,Project_Manager_03,ASDM_03,Account_Service_Delivery_Manager_03,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_03
PID_1035,PRJ_1035,CUST_322,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_71,Project_Manager_71,ASDM_116,Account_Service_Delivery_Manager_115,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_755,PRJ_755,CUST_278,PRJ_Vert_06,PRJ_Exec_41,Standard Billable,Active,PM_387,Project_Manager_387,ASDM_126,Account_Service_Delivery_Manager_125,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_02,Commercial_Model_03
PID_756,PRJ_756,CUST_279,PRJ_Vert_05,PRJ_Exec_30,Standard Billable,Active,PM_279,Project_Manager_279,ASDM_109,Account_Service_Delivery_Manager_108,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_02,Commercial_Model_02
PID_757,PRJ_757,CUST_280,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_388,Project_Manager_388,ASDM_25,Account_Service_Delivery_Manager_25,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_02
PID_758,PRJ_758,CUST_04,PRJ_Vert_04,PRJ_Exec_04,Standard Billable,Active,PM_04,Project_Manager_04,ASDM_04,Account_Service_Delivery_Manager_04,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_759,PRJ_759,CUST_67,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_78,Project_Manager_78,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_761,PRJ_761,CUST_281,PRJ_Vert_02,PRJ_Exec_44,Standard Billable,Active,PM_193,Project_Manager_193,ASDM_94,Account_Service_Delivery_Manager_93,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_762,PRJ_762,CUST_52,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_133,Project_Manager_133,ASDM_08,Account_Service_Delivery_Manager_08,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_763,PRJ_763,CUST_13,PRJ_Vert_06,PRJ_Exec_28,Standard Billable,Active,PM_57,Project_Manager_57,ASDM_48,Account_Service_Delivery_Manager_48,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
